date,0
2011-07-01,-0.5648664358183277
2012-01-01,-0.3415024918387226
2012-04-01,1.1422626086105314
2012-07-01,-0.29080199790497
2012-10-01,0.6383310082530074
2013-01-01,0.7025926598672966
2013-04-01,0.28617451824371565
2013-07-01,-0.43082043395769043
2013-10-01,0.4634643383161057
2014-01-01,1.197954813680527
2014-07-01,1.3859172228469152
2014-10-01,1.2172282750658834
2015-01-01,0.42358789161728005
2015-04-01,-0.47715507755141373
2015-07-01,-0.4674770614588749
2015-10-01,-0.0670278263876174
2016-01-01,-0.19872405156251044
2016-04-01,0.3410176164399841
2016-07-01,-0.4550473434777049
2016-10-01,-0.039540544229504926
2017-01-01,-0.4776926659409072
2017-04-01,0.24985263322932863
2017-07-01,0.8155748768141331
2017-10-01,0.4947019166393026
2018-01-01,0.49556093791528794
2018-04-01,0.2708648053187255
2018-07-01,0.5634717691888604
2018-10-01,0.5323669600447801
2019-01-01,-0.47871801325011254
2019-04-01,-0.48054179633085803
2019-07-01,-0.4964500881563121
2019-10-01,-0.5363747598432635
2020-01-01,-0.11664140922005428
2020-10-01,-0.7802286959410152
2021-01-01,0.49498595964535075
2021-04-01,-0.07601523227158324
2021-07-01,-0.9885766549579396
2021-10-01,-0.6850185757201062
2022-01-01,-0.22862230970133024
2022-07-01,-0.8162104005873971
2022-10-01,-1.203224034348859
2023-01-01,-1.0186329112799428
