date,0
2011-10-01,-1.1027571941788938
2012-04-01,-0.5770718457847481
2012-07-01,-0.4258294923370032
2012-10-01,-1.2051405206852122
2013-01-01,-0.6332525553910537
2013-04-01,-0.5937410487103494
2013-07-01,-0.36275733755199346
2013-10-01,-0.25809153728446355
2014-01-01,-0.10925171313222093
2014-04-01,-0.02497221813193129
2014-10-01,0.945012379800276
2015-01-01,0.6410431568741938
2015-04-01,-0.24896106647727756
2015-07-01,-1.2771326327066779
2015-10-01,0.8767560649274406
2016-01-01,0.982435336264573
2016-04-01,1.1680167846288467
2016-07-01,0.3765534957586548
2016-10-01,-0.06573059245454888
2017-01-01,-0.09032859987516928
2017-04-01,-0.1490698518909474
2017-07-01,-0.4567407381233828
2017-10-01,-0.021183590259438834
2018-01-01,0.17172318765472705
2018-04-01,-0.025077133191033107
2018-07-01,0.04106809167481765
2018-10-01,-0.07512369120852808
2019-01-01,-0.025869485156313266
2019-04-01,0.10727425975984223
2019-07-01,0.03228346711351837
2019-10-01,0.7234887900934093
2020-01-01,0.44081964614369734
2020-04-01,0.49576607507987186
2021-01-01,0.1496353509304918
2021-04-01,0.7003492492114279
2021-07-01,0.5665689712774995
2021-10-01,-0.39217506637297495
2022-01-01,0.011253308578985655
2022-04-01,-1.242004191304861
2022-10-01,-0.0029509748565152982
2023-01-01,0.93516546129322
