sector,year_quarter,z_t
finance,2015-07-01,-0.5466826596992493
finance,2015-10-01,-0.4453358157119634
finance,2016-01-01,-0.38029131276353684
finance,2016-04-01,-0.3442754947388003
finance,2016-07-01,-0.40920408921780277
finance,2016-10-01,-0.5990624884441661
finance,2017-01-01,-0.5981055853856287
finance,2017-04-01,-0.7632654988984436
finance,2017-07-01,-0.602032022689628
finance,2017-10-01,0.15208389372734119
finance,2018-01-01,0.2967487326399049
finance,2018-04-01,0.28562381524624253
finance,2018-07-01,1.236061863086278
finance,2018-10-01,0.8839986408823881
finance,2019-01-01,-1.8290436268066792
finance,2019-04-01,-2.084590097380062
finance,2019-07-01,-2.1068775902910466
finance,2019-10-01,-2.096945827898652
finance,2020-01-01,-0.7129571371365686
finance,2020-04-01,-0.3466461649924216
finance,2020-07-01,0.8394067581856759
finance,2020-10-01,1.4924478637120182
finance,2021-01-01,1.5721112873923337
finance,2021-04-01,1.3165698878127494
finance,2021-07-01,0.7465416236907623
finance,2021-10-01,-0.27181521132435554
finance,2022-01-01,0.07315886781646454
finance,2022-04-01,-1.0217409187229196
finance,2022-07-01,-1.2516734315260218
finance,2022-10-01,-1.2904160733244416
finance,2023-01-01,-1.491594359013109
industrie,2010-07-01,-0.0142259530247248
industrie,2010-10-01,0.3550935613941065
industrie,2011-01-01,0.7984519428730661
industrie,2011-04-01,0.5869317111470621
industrie,2011-07-01,-0.020633310780103106
industrie,2011-10-01,-0.13010705395606603
industrie,2012-01-01,-0.1701263541540131
industrie,2012-04-01,-0.041919434016359954
industrie,2012-07-01,-0.21685661022438815
industrie,2012-10-01,0.15902677438864624
industrie,2013-01-01,0.4480276847100674
industrie,2013-04-01,0.7852376644892024
industrie,2013-07-01,1.0219691954881738
industrie,2013-10-01,0.8240343796727072
industrie,2014-01-01,0.6945952163504262
industrie,2014-04-01,0.07660199650312137
industrie,2014-07-01,-0.360776181359678
industrie,2014-10-01,-0.5449265579569433
industrie,2015-01-01,-0.5755816790408232
industrie,2015-04-01,-0.6480025370297022
