sector,year_quarter,z_t
finance,2015-10-01,1.3198498751899521
finance,2016-01-01,0.2743649513608267
finance,2016-04-01,-0.8818235201150095
finance,2016-07-01,-0.7577204357592826
finance,2016-10-01,-0.8846356055136658
finance,2017-01-01,-0.8975713536729215
finance,2017-04-01,0.26003925098881114
finance,2017-07-01,0.5280828255944934
finance,2017-10-01,0.34417527780326423
finance,2018-01-01,0.31910708207022653
finance,2018-04-01,0.3609394469893872
finance,2018-07-01,0.221628419796334
finance,2018-10-01,0.14889833890311086
finance,2019-01-01,-1.743501027553584
finance,2019-04-01,-2.177327807882422
finance,2019-07-01,-2.099435993176424
finance,2019-10-01,0.8972077538467436
finance,2020-01-01,-1.3476373829152373
finance,2020-04-01,-1.349650213535974
finance,2020-07-01,-1.3780758915540985
