sector,year_quarter,z_t
finance,2018-01-01,2.7945541207044347
finance,2018-04-01,-0.05513758744424774
finance,2018-07-01,-1.396550339079085
finance,2018-10-01,-0.36579996843467555
finance,2019-01-01,-0.36579996843467555
finance,2019-04-01,-1.0745943384381016
finance,2019-07-01,-2.1993420456050705
finance,2019-10-01,-3.1134881573015574
finance,2020-01-01,-3.1134881573015574
finance,2020-04-01,-2.872879931169745
finance,2020-07-01,-3.4356588848555893
finance,2020-10-01,-3.4529317185979287
finance,2021-01-01,-2.7947565118356223
finance,2021-04-01,-2.7947565118356223
finance,2021-07-01,-2.7947565118356223
finance,2021-10-01,-2.7947565118356223
finance,2022-01-01,-2.7947565118356223
finance,2022-04-01,-2.7947565118356223
finance,2022-07-01,-2.7947565118356223
finance,2022-10-01,-2.7947565118356223
finance,2023-01-01,-2.7947565118356223
industrie,2010-07-01,-0.9876888257645763
industrie,2010-10-01,-0.9876888257645763
industrie,2011-01-01,-1.8025628733450327
industrie,2011-04-01,-1.8025628733450327
industrie,2011-07-01,-0.9876888257645763
industrie,2011-10-01,-0.9876888257645763
industrie,2012-01-01,-0.9876888257645763
industrie,2012-04-01,-0.8409883456508916
industrie,2012-07-01,-1.0682225550377051
industrie,2012-10-01,-0.8855444890545867
industrie,2013-01-01,-0.8409883456508916
industrie,2013-04-01,-0.8855444890545867
industrie,2013-07-01,-0.6703930821028748
industrie,2013-10-01,-0.6703930821028748
industrie,2014-01-01,-0.6703930821028748
industrie,2014-04-01,-0.6608860140174548
industrie,2014-07-01,-0.8772849856105136
industrie,2014-10-01,-1.3263981746720077
industrie,2015-01-01,-1.1205058581734637
industrie,2015-04-01,-1.2922990879318546
industrie,2015-07-01,-0.23415729985713643
industrie,2015-10-01,-0.23415729985713643
industrie,2016-01-01,-0.5797959772164751
industrie,2016-04-01,-0.26140657907605086
industrie,2016-07-01,1.3635959256391663
industrie,2016-10-01,1.1180121590677894
industrie,2017-01-01,1.1033339617148736
industrie,2017-04-01,1.2653112931662203
industrie,2017-07-01,-0.8868909236375497
industrie,2017-10-01,-0.42039803647683044
industrie,2018-01-01,-0.15200109574564435
industrie,2018-04-01,-0.2955311392742234
industrie,2018-07-01,-0.4832098482806384
industrie,2018-10-01,-0.46012867030517735
industrie,2019-01-01,-0.706471384012792
industrie,2019-04-01,-1.6806218902460284
industrie,2019-07-01,-0.42211227053285
industrie,2019-10-01,-0.8756924205077078
industrie,2020-01-01,-1.4920806666405053
industrie,2020-04-01,-1.7958244359583735
industrie,2020-07-01,3.303148837420039
industrie,2020-10-01,-0.5665178533868528
industrie,2021-01-01,-0.28512788676684997
industrie,2021-04-01,2.978642774696093
industrie,2021-07-01,-0.30137247774934295
industrie,2021-10-01,-0.30467054056252457
industrie,2022-01-01,-0.2669394248517274
industrie,2022-04-01,-0.8332289558709137
industrie,2022-07-01,-0.8332289558709137
industrie,2022-10-01,-2.994010892171055
industrie,2023-01-01,-2.7621052119061846
info-com,2010-07-01,-3.0283991096772342
info-com,2010-10-01,2.6934079280073506
info-com,2011-01-01,-2.4850097582599298
info-com,2011-04-01,-1.312091097284728
info-com,2011-07-01,-1.312091097284728
info-com,2011-10-01,-1.312091097284728
info-com,2012-01-01,0.6996972706407409
info-com,2012-04-01,0.6996972706407409
info-com,2012-07-01,0.6996972706407409
info-com,2012-10-01,0.6996972706407409
info-com,2013-01-01,1.8282550839452512
info-com,2013-04-01,1.8282550839452512
